fips,state,year,month,civil_noninstitutionalpop,laborforce,percentlaborforce,totalemploy,peremploy,totalunemploy,unemployrate
24,Maryland,1990,10,"3,698,247","2,607,237",70.5,"2,472,080",66.8,"135,157",5.2
25,Massachusetts,1990,10,"4,716,901","3,209,245",68,"2,980,219",63.2,"229,026",7.1
26,Michigan,1990,10,"7,034,998","4,592,204",65.3,"4,232,285",60.2,"359,919",7.8
27,Minnesota,1990,10,"3,281,851","2,410,790",73.5,"2,289,757",69.8,"121,033",5
28,Mississippi,1990,10,"1,907,019","1,186,830",62.2,"1,093,051",57.3,"93,779",7.9
29,Missouri,1990,10,"3,874,816","2,631,638",67.9,"2,461,310",63.5,"170,328",6.5
30,Montana,1990,10,"596,663","398,948",66.9,"373,361",62.6,"25,587",6.4
31,Nebraska,1990,10,"1,166,438","828,011",71,"808,580",69.3,"19,431",2.3
32,Nevada,1990,10,"952,256","681,796",71.6,"647,458",68,"34,338",5
33,New Hampshire,1990,10,"850,957","619,646",72.8,"581,663",68.4,"37,983",6.1
34,New Jersey,1990,10,"6,064,782","4,067,781",67.1,"3,840,403",63.3,"227,378",5.6
35,New Mexico,1990,10,"1,123,122","717,023",63.8,"668,788",59.5,"48,235",6.7
36,New York,1990,10,"14,103,809","8,810,378",62.5,"8,312,899",58.9,"497,479",5.6
51000,New York city,1990,10,"5,859,500","3,322,581",56.7,"3,083,396",52.6,"239,185",7.2
37,North Carolina,1990,10,"5,126,871","3,487,182",68,"3,323,737",64.8,"163,445",4.7
38,North Dakota,1990,10,"465,720","317,478",68.2,"304,794",65.4,"12,684",4
39,Ohio,1990,10,"8,264,294","5,422,517",65.6,"5,111,509",61.9,"311,008",5.7
40,Oklahoma,1990,10,"2,349,888","1,519,031",64.6,"1,427,896",60.8,"91,135",6
41,Oregon,1990,10,"2,204,705","1,504,218",68.2,"1,416,284",64.2,"87,934",5.8
42,Pennsylvania,1990,10,"9,230,100","5,827,816",63.1,"5,483,346",59.4,"344,470",5.9
44,Rhode Island,1990,10,"778,883","526,954",67.7,"489,842",62.9,"37,112",7
45,South Carolina,1990,10,"2,629,780","1,753,632",66.7,"1,664,681",63.3,"88,951",5.1
46,South Dakota,1990,10,"501,888","347,624",69.3,"334,892",66.7,"12,732",3.7
47,Tennessee,1990,10,"3,784,951","2,395,956",63.3,"2,258,684",59.7,"137,272",5.7
48,Texas,1990,10,"12,648,014","8,647,511",68.4,"8,089,633",64,"557,878",6.5
49,Utah,1990,10,"1,172,484","831,505",70.9,"795,616",67.9,"35,889",4.3
50,Vermont,1990,10,"431,244","303,121",70.3,"286,346",66.4,"16,775",5.5
51,Virginia,1990,10,"4,674,276","3,284,213",70.3,"3,116,213",66.7,"168,000",5.1
53,Washington,1990,10,"3,693,432","2,523,490",68.3,"2,388,929",64.7,"134,561",5.3
54,West Virginia,1990,10,"1,403,765","766,411",54.6,"695,308",49.5,"71,103",9.3
55,Wisconsin,1990,10,"3,686,555","2,594,435",70.4,"2,472,492",67.1,"121,943",4.7
56,Wyoming,1990,10,"330,215","235,473",71.3,"222,992",67.5,"12,481",5.3
1,Alabama,1990,11,"3,093,823","1,912,461",61.8,"1,777,043",57.4,"135,418",7.1
2,Alaska,1990,11,"373,905","271,550",72.6,"251,654",67.3,"19,896",7.3
4,Arizona,1990,11,"2,799,622","1,790,325",63.9,"1,697,926",60.6,"92,399",5.2
5,Arkansas,1990,11,"1,791,530","1,131,043",63.1,"1,048,921",58.5,"82,122",7.3
6,California,1990,11,"22,653,007","15,128,790",66.8,"14,124,728",62.4,"1,004,062",6.6
37,Los Angeles County,1990,11,"6,731,999","4,460,376",66.3,"4,169,929",61.9,"290,447",6.5
8,Colorado,1990,11,"2,501,753","1,780,245",71.2,"1,689,884",67.5,"90,361",5.1
9,Connecticut,1990,11,"2,576,094","1,830,196",71,"1,731,956",67.2,"98,240",5.4
10,Delaware,1990,11,"515,837","363,598",70.5,"339,648",65.8,"23,950",6.6
11,District of Columbia,1990,11,"486,022","326,315",67.1,"304,049",62.6,"22,266",6.8
12,Florida,1990,11,"10,326,907","6,500,099",62.9,"6,068,300",58.8,"431,799",6.6
13,Georgia,1990,11,"4,912,120","3,295,322",67.1,"3,100,510",63.1,"194,812",5.9
15,Hawaii,1990,11,"817,443","561,033",68.6,"546,781",66.9,"14,252",2.5
16,Idaho,1990,11,"736,001","493,972",67.1,"465,116",63.2,"28,856",5.8
17,Illinois,1990,11,"8,731,738","5,937,404",68,"5,557,097",63.6,"380,307",6.4
18,Indiana,1990,11,"4,215,241","2,799,464",66.4,"2,642,744",62.7,"156,720",5.6
19,Iowa,1990,11,"2,095,609","1,455,463",69.5,"1,388,208",66.2,"67,255",4.6
20,Kansas,1990,11,"1,828,130","1,277,844",69.9,"1,218,522",66.7,"59,322",4.6
21,Kentucky,1990,11,"2,814,548","1,757,139",62.4,"1,642,766",58.4,"114,373",6.5
22,Louisiana,1990,11,"3,090,234","1,887,308",61.1,"1,757,246",56.9,"130,062",6.9
23,Maine,1990,11,"942,745","640,521",67.9,"598,019",63.4,"42,502",6.6
24,Maryland,1990,11,"3,701,071","2,608,730",70.5,"2,467,631",66.7,"141,099",5.4
25,Massachusetts,1990,11,"4,713,891","3,207,366",68,"2,968,945",63,"238,421",7.4
26,Michigan,1990,11,"7,039,697","4,588,683",65.2,"4,216,770",59.9,"371,913",8.1
27,Minnesota,1990,11,"3,285,536","2,413,289",73.5,"2,290,788",69.7,"122,501",5.1
28,Mississippi,1990,11,"1,908,121","1,189,853",62.4,"1,092,753",57.3,"97,100",8.2
29,Missouri,1990,11,"3,877,397","2,637,070",68,"2,460,447",63.5,"176,623",6.7
30,Montana,1990,11,"597,629","400,095",66.9,"373,867",62.6,"26,228",6.6
31,Nebraska,1990,11,"1,167,681","829,225",71,"809,539",69.3,"19,686",2.4
32,Nevada,1990,11,"958,182","684,411",71.4,"648,978",67.7,"35,433",5.2
33,New Hampshire,1990,11,"850,053","619,035",72.8,"579,619",68.2,"39,416",6.4
34,New Jersey,1990,11,"6,065,961","4,068,098",67.1,"3,830,466",63.1,"237,632",5.8
35,New Mexico,1990,11,"1,124,335","717,649",63.8,"668,863",59.5,"48,786",6.8
36,New York,1990,11,"14,104,890","8,799,202",62.4,"8,283,883",58.7,"515,319",5.9
51000,New York city,1990,11,"5,858,830","3,312,284",56.5,"3,069,317",52.4,"242,967",7.3
37,North Carolina,1990,11,"5,135,358","3,492,430",68,"3,319,477",64.6,"172,953",5
38,North Dakota,1990,11,"464,792","317,308",68.3,"304,678",65.6,"12,630",4
39,Ohio,1990,11,"8,269,223","5,425,832",65.6,"5,104,296",61.7,"321,536",5.9
40,Oklahoma,1990,11,"2,352,077","1,516,660",64.5,"1,423,076",60.5,"93,584",6.2
41,Oregon,1990,11,"2,209,975","1,504,913",68.1,"1,416,597",64.1,"88,316",5.9
42,Pennsylvania,1990,11,"9,234,710","5,835,411",63.2,"5,476,980",59.3,"358,431",6.1
44,Rhode Island,1990,11,"779,371","526,362",67.5,"488,027",62.6,"38,335",7.3
45,South Carolina,1990,11,"2,633,758","1,753,767",66.6,"1,662,212",63.1,"91,555",5.2
46,South Dakota,1990,11,"502,977","347,751",69.1,"335,144",66.6,"12,607",3.6
47,Tennessee,1990,11,"3,789,546","2,397,403",63.3,"2,253,452",59.5,"143,951",6
48,Texas,1990,11,"12,667,615","8,659,516",68.4,"8,094,611",63.9,"564,905",6.5
49,Utah,1990,11,"1,175,933","833,940",70.9,"797,678",67.8,"36,262",4.3
50,Vermont,1990,11,"431,268","303,031",70.3,"285,363",66.2,"17,668",5.8
51,Virginia,1990,11,"4,678,404","3,292,246",70.4,"3,116,171",66.6,"176,075",5.3
53,Washington,1990,11,"3,701,675","2,524,743",68.2,"2,385,533",64.4,"139,210",5.5
54,West Virginia,1990,11,"1,404,641","768,019",54.7,"694,791",49.5,"73,228",9.5
55,Wisconsin,1990,11,"3,691,010","2,598,004",70.4,"2,470,447",66.9,"127,557",4.9
56,Wyoming,1990,11,"330,236","235,439",71.3,"223,016",67.5,"12,423",5.3
1,Alabama,1990,12,"3,096,625","1,913,237",61.8,"1,775,660",57.3,"137,577",7.2
2,Alaska,1990,12,"374,897","272,049",72.6,"251,887",67.2,"20,162",7.4
4,Arizona,1990,12,"2,807,405","1,787,894",63.7,"1,696,384",60.4,"91,510",5.1
5,Arkansas,1990,12,"1,792,941","1,130,243",63,"1,047,112",58.4,"83,131",7.4
6,California,1990,12,"22,669,098","15,121,230",66.7,"14,079,612",62.1,"1,041,618",6.9
37,Los Angeles County,1990,12,"6,731,208","4,453,346",66.2,"4,153,694",61.7,"299,652",6.7
8,Colorado,1990,12,"2,507,730","1,781,055",71,"1,691,368",67.4,"89,687",5
9,Connecticut,1990,12,"2,575,557","1,831,108",71.1,"1,731,452",67.2,"99,656",5.4
10,Delaware,1990,12,"515,913","363,643",70.5,"339,082",65.7,"24,561",6.8
11,District of Columbia,1990,12,"485,387","325,153",67,"302,858",62.4,"22,295",6.9
12,Florida,1990,12,"10,349,263","6,501,640",62.8,"6,060,234",58.6,"441,406",6.8
13,Georgia,1990,12,"4,920,130","3,292,414",66.9,"3,097,630",63,"194,784",5.9
15,Hawaii,1990,12,"818,574","563,362",68.8,"549,001",67.1,"14,361",2.5
16,Idaho,1990,12,"738,002","495,958",67.2,"466,251",63.2,"29,707",6
17,Illinois,1990,12,"8,735,987","5,936,465",68,"5,555,049",63.6,"381,416",6.4
18,Indiana,1990,12,"4,218,809","2,799,190",66.4,"2,636,278",62.5,"162,912",5.8
19,Iowa,1990,12,"2,096,937","1,457,174",69.5,"1,388,991",66.2,"68,183",4.7
20,Kansas,1990,12,"1,829,142","1,278,005",69.9,"1,217,977",66.6,"60,028",4.7
21,Kentucky,1990,12,"2,815,597","1,758,500",62.5,"1,639,292",58.2,"119,208",6.8
22,Louisiana,1990,12,"3,091,256","1,890,215",61.1,"1,757,700",56.9,"132,515",7
23,Maine,1990,12,"943,722","643,937",68.2,"598,160",63.4,"45,777",7.1
24,Maryland,1990,12,"3,703,896","2,609,729",70.5,"2,463,124",66.5,"146,605",5.6
25,Massachusetts,1990,12,"4,711,881","3,205,526",68,"2,957,920",62.8,"247,606",7.7
26,Michigan,1990,12,"7,044,397","4,589,035",65.1,"4,202,392",59.7,"386,643",8.4
27,Minnesota,1990,12,"3,289,221","2,415,233",73.4,"2,291,576",69.7,"123,657",5.1
28,Mississippi,1990,12,"1,909,223","1,192,517",62.5,"1,092,173",57.2,"100,344",8.4
29,Missouri,1990,12,"3,878,979","2,640,734",68.1,"2,459,934",63.4,"180,800",6.8
30,Montana,1990,12,"597,595","401,139",67.1,"374,264",62.6,"26,875",6.7
31,Nebraska,1990,12,"1,167,925","830,388",71.1,"810,438",69.4,"19,950",2.4
32,Nevada,1990,12,"964,107","687,049",71.3,"650,433",67.5,"36,616",5.3
33,New Hampshire,1990,12,"850,149","618,321",72.7,"577,340",67.9,"40,981",6.6
34,New Jersey,1990,12,"6,067,139","4,068,070",67.1,"3,821,101",63,"246,969",6.1
35,New Mexico,1990,12,"1,126,547","718,303",63.8,"668,983",59.4,"49,320",6.9
36,New York,1990,12,"14,103,971","8,788,709",62.3,"8,253,036",58.5,"535,673",6.1
51000,New York city,1990,12,"5,857,760","3,300,882",56.4,"3,053,871",52.1,"247,011",7.5
37,North Carolina,1990,12,"5,142,845","3,498,577",68,"3,316,870",64.5,"181,707",5.2
38,North Dakota,1990,12,"464,864","317,094",68.2,"304,412",65.5,"12,682",4
39,Ohio,1990,12,"8,273,153","5,430,052",65.6,"5,095,730",61.6,"334,322",6.2
40,Oklahoma,1990,12,"2,353,265","1,514,190",64.3,"1,418,949",60.3,"95,241",6.3
41,Oregon,1990,12,"2,214,246","1,505,186",68,"1,416,640",64,"88,546",5.9
42,Pennsylvania,1990,12,"9,238,320","5,843,357",63.3,"5,470,482",59.2,"372,875",6.4
44,Rhode Island,1990,12,"778,859","525,393",67.5,"485,602",62.3,"39,791",7.6
45,South Carolina,1990,12,"2,638,736","1,753,703",66.5,"1,658,982",62.9,"94,721",5.4
46,South Dakota,1990,12,"503,066","347,927",69.2,"335,416",66.7,"12,511",3.6
47,Tennessee,1990,12,"3,794,141","2,400,050",63.3,"2,249,390",59.3,"150,660",6.3
48,Texas,1990,12,"12,687,216","8,672,263",68.4,"8,100,505",63.8,"571,758",6.6
49,Utah,1990,12,"1,179,381","836,286",70.9,"799,509",67.8,"36,777",4.4
50,Vermont,1990,12,"431,292","303,068",70.3,"284,444",66,"18,624",6.1
51,Virginia,1990,12,"4,683,532","3,299,398",70.4,"3,116,010",66.5,"183,388",5.6
53,Washington,1990,12,"3,709,918","2,526,822",68.1,"2,382,714",64.2,"144,108",5.7
54,West Virginia,1990,12,"1,404,518","769,611",54.8,"694,625",49.5,"74,986",9.7
55,Wisconsin,1990,12,"3,695,466","2,601,572",70.4,"2,467,879",66.8,"133,693",5.1
56,Wyoming,1990,12,"331,258","235,372",71.1,"223,075",67.3,"12,297",5.2
1,Alabama,1991,1,"3,099,427","1,914,048",61.8,"1,774,177",57.2,"139,871",7.3
2,Alaska,1991,1,"375,888","272,563",72.5,"252,041",67.1,"20,522",7.5
4,Arizona,1991,1,"2,814,189","1,786,269",63.5,"1,695,193",60.2,"91,076",5.1
5,Arkansas,1991,1,"1,794,353","1,129,040",62.9,"1,045,131",58.2,"83,909",7.4
6,California,1991,1,"22,684,190","15,116,464",66.6,"14,038,398",61.9,"1,078,066",7.1
37,Los Angeles County,1991,1,"6,730,417","4,449,934",66.1,"4,140,101",61.5,"309,833",7
8,Colorado,1991,1,"2,512,708","1,781,808",70.9,"1,692,499",67.4,"89,309",5
9,Connecticut,1991,1,"2,575,020","1,832,561",71.2,"1,730,960",67.2,"101,601",5.5
10,Delaware,1991,1,"516,989","363,566",70.3,"338,688",65.5,"24,878",6.8
11,District of Columbia,1991,1,"484,753","323,858",66.8,"301,493",62.2,"22,365",6.9
12,Florida,1991,1,"10,371,618","6,503,384",62.7,"6,052,024",58.4,"451,360",6.9
13,Georgia,1991,1,"4,929,141","3,290,080",66.7,"3,096,186",62.8,"193,894",5.9
15,Hawaii,1991,1,"819,705","565,347",69,"550,755",67.2,"14,592",2.6
16,Idaho,1991,1,"740,002","498,017",67.3,"467,514",63.2,"30,503",6.1
17,Illinois,1991,1,"8,741,236","5,936,821",67.9,"5,552,134",63.5,"384,687",6.5
18,Indiana,1991,1,"4,222,376","2,799,611",66.3,"2,630,429",62.3,"169,182",6
19,Iowa,1991,1,"2,098,265","1,459,648",69.6,"1,390,671",66.3,"68,977",4.7
20,Kansas,1991,1,"1,829,154","1,277,956",69.9,"1,217,601",66.6,"60,355",4.7
21,Kentucky,1991,1,"2,817,647","1,760,251",62.5,"1,636,427",58.1,"123,824",7
22,Louisiana,1991,1,"3,092,277","1,892,897",61.2,"1,758,308",56.9,"134,589",7.1
23,Maine,1991,1,"943,699","647,084",68.6,"598,178",63.4,"48,906",7.6
24,Maryland,1991,1,"3,705,721","2,610,663",70.4,"2,459,174",66.4,"151,489",5.8
25,Massachusetts,1991,1,"4,708,871","3,203,849",68,"2,947,551",62.6,"256,298",8
26,Michigan,1991,1,"7,049,097","4,592,702",65.2,"4,189,470",59.4,"403,232",8.8
27,Minnesota,1991,1,"3,291,906","2,417,285",73.4,"2,292,353",69.6,"124,932",5.2
28,Mississippi,1991,1,"1,910,325","1,194,422",62.5,"1,091,083",57.1,"103,339",8.7
29,Missouri,1991,1,"3,881,560","2,643,479",68.1,"2,459,896",63.4,"183,583",6.9
30,Montana,1991,1,"598,561","401,900",67.1,"374,452",62.6,"27,448",6.8
31,Nebraska,1991,1,"1,169,169","831,417",71.1,"811,116",69.4,"20,301",2.4
32,Nevada,1991,1,"970,033","689,848",71.1,"652,021",67.2,"37,827",5.5
33,New Hampshire,1991,1,"849,244","617,532",72.7,"575,062",67.7,"42,470",6.9
34,New Jersey,1991,1,"6,069,317","4,068,184",67,"3,813,089",62.8,"255,095",6.3
35,New Mexico,1991,1,"1,128,759","718,902",63.7,"669,043",59.3,"49,859",6.9
36,New York,1991,1,"14,103,051","8,781,524",62.3,"8,222,342",58.3,"559,182",6.4
51000,New York city,1991,1,"5,856,690","3,291,271",56.2,"3,038,367",51.9,"252,904",7.7
37,North Carolina,1991,1,"5,151,332","3,504,790",68,"3,315,488",64.4,"189,302",5.4
38,North Dakota,1991,1,"464,936","316,851",68.1,"303,979",65.4,"12,872",4.1
39,Ohio,1991,1,"8,277,082","5,433,751",65.6,"5,086,354",61.5,"347,397",6.4
40,Oklahoma,1991,1,"2,355,454","1,511,791",64.2,"1,415,814",60.1,"95,977",6.3
41,Oregon,1991,1,"2,219,516","1,505,691",67.8,"1,416,782",63.8,"88,909",5.9
42,Pennsylvania,1991,1,"9,241,930","5,850,694",63.3,"5,463,497",59.1,"387,197",6.6
44,Rhode Island,1991,1,"779,347","524,160",67.3,"482,815",62,"41,345",7.9
45,South Carolina,1991,1,"2,642,714","1,753,733",66.4,"1,655,517",62.6,"98,216",5.6
46,South Dakota,1991,1,"503,155","348,152",69.2,"335,707",66.7,"12,445",3.6
47,Tennessee,1991,1,"3,798,736","2,403,375",63.3,"2,246,713",59.1,"156,662",6.5
48,Texas,1991,1,"12,705,818","8,686,088",68.4,"8,107,301",63.8,"578,787",6.7
49,Utah,1991,1,"1,182,829","838,552",70.9,"801,193",67.7,"37,359",4.5
50,Vermont,1991,1,"431,317","303,163",70.3,"283,621",65.8,"19,542",6.4
51,Virginia,1991,1,"4,687,659","3,305,814",70.5,"3,116,201",66.5,"189,613",5.7
53,Washington,1991,1,"3,718,162","2,529,302",68,"2,380,655",64,"148,647",5.9
54,West Virginia,1991,1,"1,405,394","771,028",54.9,"694,628",49.4,"76,400",9.9
55,Wisconsin,1991,1,"3,698,921","2,605,141",70.4,"2,465,199",66.6,"139,942",5.4
56,Wyoming,1991,1,"331,279","235,299",71,"223,156",67.4,"12,143",5.2
1,Alabama,1991,2,"3,101,229","1,915,246",61.8,"1,773,077",57.2,"142,169",7.4
2,Alaska,1991,2,"376,879","273,160",72.5,"252,162",66.9,"20,998",7.7
4,Arizona,1991,2,"2,820,973","1,786,271",63.3,"1,694,811",60.1,"91,460",5.1
5,Arkansas,1991,2,"1,795,765","1,127,788",62.8,"1,043,357",58.1,"84,431",7.5
6,California,1991,2,"22,696,281","15,116,317",66.6,"14,004,328",61.7,"1,111,989",7.4
37,Los Angeles County,1991,2,"6,728,326","4,451,494",66.2,"4,129,848",61.4,"321,646",7.2
8,Colorado,1991,2,"2,517,685","1,783,381",70.8,"1,694,008",67.3,"89,373",5
9,Connecticut,1991,2,"2,573,483","1,834,724",71.3,"1,730,331",67.2,"104,393",5.7
10,Delaware,1991,2,"518,065","363,342",70.1,"338,451",65.3,"24,891",6.9
11,District of Columbia,1991,2,"483,118","322,651",66.8,"300,074",62.1,"22,577",7
12,Florida,1991,2,"10,392,973","6,507,630",62.6,"6,045,622",58.2,"462,008",7.1
13,Georgia,1991,2,"4,937,152","3,289,052",66.6,"3,096,729",62.7,"192,323",5.8
15,Hawaii,1991,2,"820,836","566,930",69.1,"552,014",67.3,"14,916",2.6
16,Idaho,1991,2,"742,002","500,006",67.4,"468,944",63.2,"31,062",6.2
17,Illinois,1991,2,"8,744,485","5,939,211",67.9,"5,548,589",63.5,"390,622",6.6
18,Indiana,1991,2,"4,224,943","2,800,937",66.3,"2,626,476",62.2,"174,461",6.2
19,Iowa,1991,2,"2,098,593","1,462,817",69.7,"1,393,283",66.4,"69,534",4.8
20,Kansas,1991,2,"1,829,165","1,277,992",69.9,"1,217,674",66.6,"60,318",4.7
21,Kentucky,1991,2,"2,818,697","1,762,248",62.5,"1,634,607",58,"127,641",7.2
22,Louisiana,1991,2,"3,092,298","1,896,048",61.3,"1,759,484",56.9,"136,564",7.2
23,Maine,1991,2,"943,676","649,206",68.8,"597,888",63.4,"51,318",7.9
24,Maryland,1991,2,"3,708,545","2,611,684",70.4,"2,456,345",66.2,"155,339",5.9
25,Massachusetts,1991,2,"4,704,861","3,202,747",68.1,"2,938,558",62.5,"264,189",8.2
26,Michigan,1991,2,"7,052,797","4,597,879",65.2,"4,178,666",59.2,"419,213",9.1
27,Minnesota,1991,2,"3,294,591","2,419,801",73.4,"2,293,401",69.6,"126,400",5.2
28,Mississippi,1991,2,"1,910,426","1,195,430",62.6,"1,089,620",57,"105,810",8.9
29,Missouri,1991,2,"3,883,142","2,646,387",68.2,"2,461,040",63.4,"185,347",7
30,Montana,1991,2,"599,528","402,343",67.1,"374,470",62.5,"27,873",6.9
31,Nebraska,1991,2,"1,169,413","832,301",71.2,"811,566",69.4,"20,735",2.5
32,Nevada,1991,2,"974,959","692,797",71.1,"653,830",67.1,"38,967",5.6
33,New Hampshire,1991,2,"849,340","616,731",72.6,"573,006",67.5,"43,725",7.1
34,New Jersey,1991,2,"6,069,495","4,068,904",67,"3,807,319",62.7,"261,585",6.4
35,New Mexico,1991,2,"1,129,971","719,530",63.7,"669,101",59.2,"50,429",7
36,New York,1991,2,"14,100,132","8,779,258",62.3,"8,194,734",58.1,"584,524",6.7
51000,New York city,1991,2,"5,854,420","3,285,384",56.1,"3,024,287",51.7,"261,097",7.9
37,North Carolina,1991,2,"5,158,819","3,511,179",68.1,"3,315,515",64.3,"195,664",5.6
38,North Dakota,1991,2,"464,008","316,591",68.2,"303,421",65.4,"13,170",4.2
39,Ohio,1991,2,"8,280,011","5,436,424",65.7,"5,078,161",61.3,"358,263",6.6
40,Oklahoma,1991,2,"2,355,643","1,509,815",64.1,"1,413,815",60,"96,000",6.4
41,Oregon,1991,2,"2,223,787","1,507,062",67.8,"1,417,530",63.7,"89,532",5.9
42,Pennsylvania,1991,2,"9,243,540","5,856,804",63.4,"5,456,564",59,"400,240",6.8
44,Rhode Island,1991,2,"779,836","522,794",67,"480,023",61.6,"42,771",8.2
45,South Carolina,1991,2,"2,646,692","1,753,982",66.3,"1,652,517",62.4,"101,465",5.8
46,South Dakota,1991,2,"503,244","348,435",69.2,"336,033",66.8,"12,402",3.6
47,Tennessee,1991,2,"3,802,331","2,407,376",63.3,"2,245,814",59.1,"161,562",6.7
48,Texas,1991,2,"12,722,419","8,701,626",68.4,"8,115,827",63.8,"585,799",6.7
49,Utah,1991,2,"1,186,278","840,846",70.9,"802,869",67.7,"37,977",4.5
50,Vermont,1991,2,"431,341","303,321",70.3,"282,965",65.6,"20,356",6.7
51,Virginia,1991,2,"4,691,787","3,312,161",70.6,"3,117,896",66.5,"194,265",5.9
53,Washington,1991,2,"3,725,405","2,532,227",68,"2,379,784",63.9,"152,443",6
54,West Virginia,1991,2,"1,406,271","772,292",54.9,"694,727",49.4,"77,565",10
55,Wisconsin,1991,2,"3,702,377","2,608,693",70.5,"2,463,433",66.5,"145,260",5.6
56,Wyoming,1991,2,"331,301","235,261",71,"223,246",67.4,"12,015",5.1
1,Alabama,1991,3,"3,104,031","1,916,488",61.7,"1,772,708",57.1,"143,780",7.5
2,Alaska,1991,3,"377,871","273,847",72.5,"252,296",66.8,"21,551",7.9
4,Arizona,1991,3,"2,827,757","1,787,782",63.2,"1,695,062",59.9,"92,720",5.2
5,Arkansas,1991,3,"1,797,177","1,126,703",62.7,"1,042,058",58,"84,645",7.5
6,California,1991,3,"22,708,373","15,117,453",66.6,"13,977,676",61.6,"1,139,777",7.5
37,Los Angeles County,1991,3,"6,726,435","4,456,513",66.3,"4,122,487",61.3,"334,026",7.5
8,Colorado,1991,3,"2,522,663","1,785,841",70.8,"1,696,006",67.2,"89,835",5
9,Connecticut,1991,3,"2,572,946","1,837,165",71.4,"1,729,173",67.2,"107,992",5.9
10,Delaware,1991,3,"518,141","362,903",70,"338,309",65.3,"24,594",6.8
11,District of Columbia,1991,3,"482,484","321,738",66.7,"298,759",61.9,"22,979",7.1
12,Florida,1991,3,"10,413,328","6,513,776",62.6,"6,041,212",58,"472,564",7.3
13,Georgia,1991,3,"4,945,163","3,288,027",66.5,"3,098,682",62.7,"189,345",5.8
15,Hawaii,1991,3,"821,967","568,148",69.1,"552,902",67.3,"15,246",2.7
16,Idaho,1991,3,"744,002","501,891",67.5,"470,564",63.2,"31,327",6.2
17,Illinois,1991,3,"8,747,734","5,941,435",67.9,"5,543,534",63.4,"397,901",6.7
18,Indiana,1991,3,"4,228,511","2,801,622",66.3,"2,624,377",62.1,"177,245",6.3
19,Iowa,1991,3,"2,098,922","1,466,032",69.8,"1,396,324",66.5,"69,708",4.8
20,Kansas,1991,3,"1,830,177","1,278,156",69.8,"1,218,290",66.6,"59,866",4.7
21,Kentucky,1991,3,"2,820,747","1,763,993",62.5,"1,633,731",57.9,"130,262",7.4
22,Louisiana,1991,3,"3,092,319","1,899,400",61.4,"1,761,076",57,"138,324",7.3
23,Maine,1991,3,"943,652","649,865",68.9,"597,314",63.3,"52,551",8.1
24,Maryland,1991,3,"3,710,370","2,612,437",70.4,"2,454,733",66.2,"157,704",6
25,Massachusetts,1991,3,"4,701,851","3,201,874",68.1,"2,930,980",62.3,"270,894",8.5
26,Michigan,1991,3,"7,055,496","4,600,649",65.2,"4,169,667",59.1,"430,982",9.4
27,Minnesota,1991,3,"3,297,276","2,422,361",73.5,"2,294,790",69.6,"127,571",5.3
28,Mississippi,1991,3,"1,911,528","1,195,225",62.5,"1,087,839",56.9,"107,386",9
29,Missouri,1991,3,"3,884,723","2,648,648",68.2,"2,463,076",63.4,"185,572",7
30,Montana,1991,3,"599,494","402,573",67.2,"374,476",62.5,"28,097",7
31,Nebraska,1991,3,"1,170,656","833,095",71.2,"811,902",69.4,"21,193",2.5
32,Nevada,1991,3,"980,884","695,665",70.9,"655,771",66.9,"39,894",5.7
33,New Hampshire,1991,3,"848,436","615,951",72.6,"571,300",67.3,"44,651",7.2
34,New Jersey,1991,3,"6,069,674","4,069,498",67,"3,803,577",62.7,"265,921",6.5
35,New Mexico,1991,3,"1,132,184","720,365",63.6,"669,365",59.1,"51,000",7.1
36,New York,1991,3,"14,097,213","8,778,961",62.3,"8,170,642",58,"608,319",6.9
51000,New York city,1991,3,"5,852,450","3,282,520",56.1,"3,012,104",51.5,"270,416",8.2
37,North Carolina,1991,3,"5,166,306","3,517,517",68.1,"3,316,815",64.2,"200,702",5.7
38,North Dakota,1991,3,"464,080","316,275",68.2,"302,771",65.2,"13,504",4.3
39,Ohio,1991,3,"8,281,941","5,436,760",65.6,"5,072,588",61.2,"364,172",6.7
40,Oklahoma,1991,3,"2,356,832","1,508,204",64,"1,412,657",59.9,"95,547",6.3
41,Oregon,1991,3,"2,228,057","1,509,268",67.7,"1,418,828",63.7,"90,440",6
42,Pennsylvania,1991,3,"9,245,150","5,860,297",63.4,"5,449,852",58.9,"410,445",7
44,Rhode Island,1991,3,"779,324","521,411",66.9,"477,556",61.3,"43,855",8.4
